date,account,payee,debit,credit,index,project,category_account,source_account,source_category
2022-12-05,Fuel Expenses,Maverick ,119.52,0.0,217221,NaN,Expense,cash,Current Asset
2022-12-06,Fuel Expenses,Chevron,82.99,0.0,217231,NaN,Expense,cash,Current Asset
2022-12-06,Fuel Expenses,Shell ,93.77,0.0,217241,NaN,Expense,cash,Current Asset
2022-12-07,Fuel Expenses,Cheap Gas Stop,73.72,0.0,217251,NaN,Expense,cash,Current Asset
2022-12-07,Fuel Expenses,Exxon,31.74,0.0,217261,NaN,Expense,cash,Current Asset
2022-12-07,Fuel Expenses,Maverick ,21.2,0.0,217271,NaN,Expense,cash,Current Asset
2022-12-08,Fuel Expenses,Chevron,30.32,0.0,217281,NaN,Expense,cash,Current Asset
2022-12-08,Fuel Expenses,Shell ,118.05,0.0,217291,NaN,Expense,cash,Current Asset
2022-12-08,Fuel Expenses,Cheap Gas Stop,85.4,0.0,217301,NaN,Expense,cash,Current Asset
2022-12-08,Fuel Expenses,Exxon,156.86,0.0,217311,NaN,Expense,cash,Current Asset
2022-12-08,Fuel Expenses,Maverick ,138.58,0.0,217321,NaN,Expense,cash,Current Asset
2022-12-09,Fuel Expenses,Chevron,85.69,0.0,217331,NaN,Expense,cash,Current Asset
2022-12-09,Fuel Expenses,Shell ,76.48,0.0,217341,NaN,Expense,cash,Current Asset
2022-12-09,Fuel Expenses,Cheap Gas Stop,51.46,0.0,217351,NaN,Expense,cash,Current Asset
2022-12-10,Fuel Expenses,Exxon,116.46,0.0,217361,NaN,Expense,cash,Current Asset
2022-12-11,Fuel Expenses,Maverick ,145.44,0.0,217371,NaN,Expense,cash,Current Asset
2022-12-11,Fuel Expenses,Chevron,79.94,0.0,217381,NaN,Expense,cash,Current Asset
2022-12-11,Fuel Expenses,Shell ,149.54,0.0,217391,NaN,Expense,cash,Current Asset
2022-12-11,Fuel Expenses,Cheap Gas Stop,117.11,0.0,217401,NaN,Expense,cash,Current Asset
2022-12-11,Fuel Expenses,Exxon,60.16,0.0,217411,NaN,Expense,cash,Current Asset
2022-12-12,Fuel Expenses,Maverick ,93.35,0.0,217421,NaN,Expense,cash,Current Asset
2022-12-12,Fuel Expenses,Chevron,72.92,0.0,217431,NaN,Expense,cash,Current Asset
2022-12-12,Fuel Expenses,Shell ,63.76,0.0,217441,NaN,Expense,cash,Current Asset
2022-12-12,Fuel Expenses,Cheap Gas Stop,128.49,0.0,217451,NaN,Expense,cash,Current Asset
2022-12-12,Fuel Expenses,Exxon,140.65,0.0,217461,NaN,Expense,cash,Current Asset
2022-12-13,Fuel Expenses,Maverick ,107.73,0.0,217471,NaN,Expense,cash,Current Asset
2022-12-13,Fuel Expenses,Chevron,126.52,0.0,217481,NaN,Expense,cash,Current Asset
2022-12-13,Fuel Expenses,Shell ,46.07,0.0,217491,NaN,Expense,cash,Current Asset
2022-12-14,Fuel Expenses,Cheap Gas Stop,161.31,0.0,217501,NaN,Expense,cash,Current Asset
2022-12-14,Fuel Expenses,Exxon,73.48,0.0,217511,NaN,Expense,cash,Current Asset
2022-12-14,Fuel Expenses,Maverick ,136.52,0.0,217521,NaN,Expense,cash,Current Asset
2022-12-14,Fuel Expenses,Chevron,38.64,0.0,217531,NaN,Expense,cash,Current Asset
2022-12-14,Fuel Expenses,Shell ,28.18,0.0,217541,NaN,Expense,cash,Current Asset
2022-12-15,Fuel Expenses,Cheap Gas Stop,25.81,0.0,217551,NaN,Expense,cash,Current Asset
2022-12-15,Fuel Expenses,Exxon,66.5,0.0,217561,NaN,Expense,cash,Current Asset
2022-12-16,Fuel Expenses,Maverick ,94.01,0.0,217571,NaN,Expense,cash,Current Asset
2022-12-16,Fuel Expenses,Chevron,33.52,0.0,217581,NaN,Expense,cash,Current Asset
2022-12-16,Fuel Expenses,Shell ,54.39,0.0,217591,NaN,Expense,cash,Current Asset
2022-12-18,Fuel Expenses,Cheap Gas Stop,125.78,0.0,217601,NaN,Expense,cash,Current Asset
2022-12-18,Fuel Expenses,Exxon,114.32,0.0,217611,NaN,Expense,cash,Current Asset
2022-12-18,Fuel Expenses,Maverick ,124.5,0.0,217621,NaN,Expense,cash,Current Asset
2022-12-18,Fuel Expenses,Chevron,105.0,0.0,217631,NaN,Expense,cash,Current Asset
2022-12-18,Fuel Expenses,Shell ,91.96,0.0,217641,NaN,Expense,cash,Current Asset
2022-12-18,Fuel Expenses,Cheap Gas Stop,31.91,0.0,217651,NaN,Expense,cash,Current Asset
2022-12-18,Fuel Expenses,Exxon,141.68,0.0,217661,NaN,Expense,cash,Current Asset
2022-12-18,Fuel Expenses,Maverick ,136.36,0.0,217671,NaN,Expense,cash,Current Asset
2022-12-18,Fuel Expenses,Chevron,64.16,0.0,217681,NaN,Expense,cash,Current Asset
2022-12-19,Fuel Expenses,Shell ,79.42,0.0,217691,NaN,Expense,cash,Current Asset
2022-12-19,Fuel Expenses,Cheap Gas Stop,20.82,0.0,217701,NaN,Expense,cash,Current Asset
2022-12-19,Fuel Expenses,Exxon,109.55,0.0,217711,NaN,Expense,cash,Current Asset
2022-12-20,Fuel Expenses,Maverick ,102.55,0.0,217721,NaN,Expense,cash,Current Asset
2022-12-20,Fuel Expenses,Chevron,149.55,0.0,217731,NaN,Expense,cash,Current Asset
2022-12-21,Fuel Expenses,Shell ,154.57,0.0,217741,NaN,Expense,cash,Current Asset
2022-12-21,Fuel Expenses,Cheap Gas Stop,176.61,0.0,217751,NaN,Expense,cash,Current Asset
2022-12-21,Fuel Expenses,Exxon,74.61,0.0,217761,NaN,Expense,cash,Current Asset
2022-12-22,Fuel Expenses,Maverick ,131.17,0.0,217771,NaN,Expense,cash,Current Asset
2022-12-22,Fuel Expenses,Chevron,92.86,0.0,217781,NaN,Expense,cash,Current Asset
2022-12-22,Fuel Expenses,Shell ,115.18,0.0,217791,NaN,Expense,cash,Current Asset
2022-12-22,Fuel Expenses,Cheap Gas Stop,65.24,0.0,217801,NaN,Expense,cash,Current Asset
2022-12-22,Fuel Expenses,Exxon,79.31,0.0,217811,NaN,Expense,cash,Current Asset
2022-12-23,Fuel Expenses,Maverick ,144.32,0.0,217821,NaN,Expense,cash,Current Asset
2022-12-23,Fuel Expenses,Chevron,129.79,0.0,217831,NaN,Expense,cash,Current Asset
2022-12-23,Fuel Expenses,Shell ,115.17,0.0,217841,NaN,Expense,cash,Current Asset
2022-12-23,Fuel Expenses,Exxon,90.17,0.0,217861,NaN,Expense,cash,Current Asset
2022-12-23,Fuel Expenses,Maverick ,134.79,0.0,217871,NaN,Expense,cash,Current Asset
2022-12-24,Fuel Expenses,Chevron,93.21,0.0,217881,NaN,Expense,cash,Current Asset
2022-12-24,Fuel Expenses,Shell ,157.04,0.0,217891,NaN,Expense,cash,Current Asset
2022-12-24,Fuel Expenses,Cheap Gas Stop,164.81,0.0,217901,NaN,Expense,cash,Current Asset
2022-12-25,Fuel Expenses,Exxon,59.02,0.0,217911,NaN,Expense,cash,Current Asset
2022-12-25,Fuel Expenses,Maverick ,101.97,0.0,217921,NaN,Expense,cash,Current Asset
2022-12-25,Fuel Expenses,Chevron,21.67,0.0,217931,NaN,Expense,cash,Current Asset
2022-12-27,Fuel Expenses,Shell ,106.63,0.0,217941,NaN,Expense,cash,Current Asset
2022-12-27,Fuel Expenses,Cheap Gas Stop,106.51,0.0,217951,NaN,Expense,cash,Current Asset
2022-12-27,Fuel Expenses,Exxon,155.62,0.0,217961,NaN,Expense,cash,Current Asset
2022-12-27,Fuel Expenses,Maverick ,139.59,0.0,217971,NaN,Expense,cash,Current Asset
2022-12-28,Fuel Expenses,Chevron,48.3,0.0,217981,NaN,Expense,cash,Current Asset
2022-12-28,Fuel Expenses,Shell ,60.86,0.0,217991,NaN,Expense,cash,Current Asset
2022-12-29,Fuel Expenses,Cheap Gas Stop,39.09,0.0,218001,NaN,Expense,cash,Current Asset
2022-12-29,Fuel Expenses,Exxon,78.98,0.0,218011,NaN,Expense,cash,Current Asset
2022-12-29,Fuel Expenses,Maverick ,87.07,0.0,218021,NaN,Expense,cash,Current Asset
2022-12-29,Fuel Expenses,Chevron,78.66,0.0,218031,NaN,Expense,cash,Current Asset
2022-12-29,Fuel Expenses,Shell ,40.09,0.0,218041,NaN,Expense,cash,Current Asset
2022-12-30,Fuel Expenses,Cheap Gas Stop,174.48,0.0,218051,NaN,Expense,cash,Current Asset
2022-12-31,Fuel Expenses,Exxon,134.2,0.0,218061,NaN,Expense,cash,Current Asset
2022-12-31,Fuel Expenses,Maverick ,155.23,0.0,218071,NaN,Expense,cash,Current Asset
2022-12-31,Fuel Expenses,Chevron,129.07,0.0,218081,NaN,Expense,cash,Current Asset
2023-01-01,Fuel Expenses,Shell ,84.57,0.0,218091,NaN,Expense,cash,Current Asset
2023-01-01,Fuel Expenses,Cheap Gas Stop,90.05,0.0,218101,NaN,Expense,cash,Current Asset
2023-01-01,Fuel Expenses,Exxon,143.63,0.0,218111,NaN,Expense,cash,Current Asset
2023-01-02,Fuel Expenses,Maverick ,130.5,0.0,218121,NaN,Expense,cash,Current Asset
2023-01-02,Fuel Expenses,Chevron,106.52,0.0,218131,NaN,Expense,cash,Current Asset
2023-01-02,Fuel Expenses,Shell ,160.69,0.0,218141,NaN,Expense,cash,Current Asset
2023-01-02,Fuel Expenses,Cheap Gas Stop,151.7,0.0,218151,NaN,Expense,cash,Current Asset
2023-01-03,Fuel Expenses,Exxon,29.03,0.0,218161,NaN,Expense,cash,Current Asset
2023-01-03,Fuel Expenses,Maverick ,60.38,0.0,218171,NaN,Expense,cash,Current Asset
2023-01-03,Fuel Expenses,Chevron,61.05,0.0,218181,NaN,Expense,cash,Current Asset
2023-01-04,Fuel Expenses,Shell ,87.32,0.0,218191,NaN,Expense,cash,Current Asset
2023-01-04,Fuel Expenses,Cheap Gas Stop,159.5,0.0,218201,NaN,Expense,cash,Current Asset
2023-01-04,Fuel Expenses,Exxon,66.2,0.0,218211,NaN,Expense,cash,Current Asset
2023-01-04,Fuel Expenses,Maverick ,118.02,0.0,218221,NaN,Expense,cash,Current Asset
2023-01-04,Fuel Expenses,Chevron,25.25,0.0,218231,NaN,Expense,cash,Current Asset
2023-01-04,Fuel Expenses,Shell ,114.32,0.0,218241,NaN,Expense,cash,Current Asset
2023-01-04,Fuel Expenses,Cheap Gas Stop,157.05,0.0,218251,NaN,Expense,cash,Current Asset
2023-01-05,Fuel Expenses,Maverick ,72.47,0.0,218271,NaN,Expense,cash,Current Asset
2023-01-05,Fuel Expenses,Chevron,28.14,0.0,218281,NaN,Expense,cash,Current Asset
2023-01-05,Fuel Expenses,Shell ,146.12,0.0,218291,NaN,Expense,cash,Current Asset
2023-01-05,Fuel Expenses,Cheap Gas Stop,112.12,0.0,218301,NaN,Expense,cash,Current Asset
2023-01-05,Fuel Expenses,Exxon,125.52,0.0,218311,NaN,Expense,cash,Current Asset
2023-01-05,Fuel Expenses,Maverick ,173.16,0.0,218321,NaN,Expense,cash,Current Asset
2023-01-06,Fuel Expenses,Chevron,37.08,0.0,218331,NaN,Expense,cash,Current Asset
2023-01-06,Fuel Expenses,Shell ,61.3,0.0,218341,NaN,Expense,cash,Current Asset
2023-01-06,Fuel Expenses,Cheap Gas Stop,80.24,0.0,218351,NaN,Expense,cash,Current Asset
2023-01-07,Fuel Expenses,Maverick ,69.87,0.0,218361,NaN,Expense,cash,Current Asset
2023-01-07,Fuel Expenses,Chevron,110.02,0.0,218371,NaN,Expense,cash,Current Asset
2023-01-08,Fuel Expenses,Shell ,160.43,0.0,218381,NaN,Expense,cash,Current Asset
2023-01-08,Fuel Expenses,Cheap Gas Stop,104.33,0.0,218391,NaN,Expense,cash,Current Asset
2023-01-09,Fuel Expenses,Exxon,99.88,0.0,218401,NaN,Expense,cash,Current Asset
2023-01-09,Fuel Expenses,Maverick ,94.53,0.0,218411,NaN,Expense,cash,Current Asset
2023-01-09,Fuel Expenses,Chevron,86.93,0.0,218421,NaN,Expense,cash,Current Asset
2023-01-09,Fuel Expenses,Shell ,144.18,0.0,218431,NaN,Expense,cash,Current Asset
2023-01-09,Fuel Expenses,Cheap Gas Stop,24.56,0.0,218441,NaN,Expense,cash,Current Asset
2023-01-11,Fuel Expenses,Exxon,157.8,0.0,218451,NaN,Expense,cash,Current Asset
2023-01-12,Fuel Expenses,Maverick ,147.12,0.0,218461,NaN,Expense,cash,Current Asset
2023-01-12,Fuel Expenses,Chevron,77.39,0.0,218471,NaN,Expense,cash,Current Asset
2023-01-12,Fuel Expenses,Shell ,151.82,0.0,218481,NaN,Expense,cash,Current Asset
2023-01-13,Fuel Expenses,Cheap Gas Stop,24.56,0.0,218491,NaN,Expense,cash,Current Asset
2023-01-13,Fuel Expenses,Exxon,97.21,0.0,218501,NaN,Expense,cash,Current Asset
2023-01-13,Fuel Expenses,Maverick ,69.98,0.0,218511,NaN,Expense,cash,Current Asset
2023-01-14,Fuel Expenses,Chevron,76.4,0.0,218521,NaN,Expense,cash,Current Asset
2023-01-14,Fuel Expenses,Shell ,160.31,0.0,218531,NaN,Expense,cash,Current Asset
2023-01-15,Fuel Expenses,Cheap Gas Stop,56.82,0.0,218541,NaN,Expense,cash,Current Asset
2023-01-15,Fuel Expenses,Exxon,69.25,0.0,218551,NaN,Expense,cash,Current Asset
2023-01-15,Fuel Expenses,Maverick ,52.16,0.0,218561,NaN,Expense,cash,Current Asset
2023-01-15,Fuel Expenses,Chevron,143.79,0.0,218571,NaN,Expense,cash,Current Asset
2023-01-16,Fuel Expenses,Shell ,135.52,0.0,218581,NaN,Expense,cash,Current Asset
2023-01-16,Fuel Expenses,Cheap Gas Stop,38.58,0.0,218591,NaN,Expense,cash,Current Asset
2023-01-16,Fuel Expenses,Exxon,131.74,0.0,218601,NaN,Expense,cash,Current Asset
2023-01-16,Fuel Expenses,Maverick ,116.09,0.0,218611,NaN,Expense,cash,Current Asset
2023-01-17,Fuel Expenses,Chevron,77.22,0.0,218621,NaN,Expense,cash,Current Asset
2023-01-17,Fuel Expenses,Shell ,69.7,0.0,218631,NaN,Expense,cash,Current Asset
2023-01-17,Fuel Expenses,Cheap Gas Stop,135.58,0.0,218641,NaN,Expense,cash,Current Asset
2023-01-17,Fuel Expenses,Exxon,110.16,0.0,218651,NaN,Expense,cash,Current Asset
2023-01-17,Fuel Expenses,Maverick ,163.73,0.0,218661,NaN,Expense,cash,Current Asset
2023-01-19,Fuel Expenses,Chevron,74.0,0.0,218671,NaN,Expense,cash,Current Asset
2023-01-19,Fuel Expenses,Shell ,127.63,0.0,218681,NaN,Expense,cash,Current Asset
2023-01-20,Fuel Expenses,Cheap Gas Stop,33.46,0.0,218691,NaN,Expense,cash,Current Asset
2023-01-20,Fuel Expenses,Exxon,52.14,0.0,218701,NaN,Expense,cash,Current Asset
2023-01-20,Fuel Expenses,Maverick ,104.42,0.0,218711,NaN,Expense,cash,Current Asset
2023-01-20,Fuel Expenses,Chevron,60.34,0.0,218721,NaN,Expense,cash,Current Asset
2023-01-22,Fuel Expenses,Shell ,106.4,0.0,218731,NaN,Expense,cash,Current Asset
2023-01-23,Fuel Expenses,Cheap Gas Stop,48.38,0.0,218741,NaN,Expense,cash,Current Asset
2023-01-23,Fuel Expenses,Exxon,61.62,0.0,218751,NaN,Expense,cash,Current Asset
2023-01-23,Fuel Expenses,Maverick ,50.58,0.0,218761,NaN,Expense,cash,Current Asset
2023-01-24,Fuel Expenses,Chevron,108.29,0.0,218771,NaN,Expense,cash,Current Asset
2023-01-24,Fuel Expenses,Shell ,121.3,0.0,218781,NaN,Expense,cash,Current Asset
2023-01-24,Fuel Expenses,Cheap Gas Stop,75.47,0.0,218791,NaN,Expense,cash,Current Asset
2023-01-24,Fuel Expenses,Maverick ,155.96,0.0,218811,NaN,Expense,cash,Current Asset
2023-01-24,Fuel Expenses,Chevron,108.41,0.0,218821,NaN,Expense,cash,Current Asset
2023-01-24,Fuel Expenses,Shell ,75.06,0.0,218831,NaN,Expense,cash,Current Asset
2023-01-25,Fuel Expenses,Cheap Gas Stop,63.9,0.0,218841,NaN,Expense,cash,Current Asset
2023-01-25,Fuel Expenses,Exxon,65.84,0.0,218851,NaN,Expense,cash,Current Asset
2023-01-26,Fuel Expenses,Maverick ,137.09,0.0,218861,NaN,Expense,cash,Current Asset
2023-01-26,Fuel Expenses,Chevron,82.84,0.0,218871,NaN,Expense,cash,Current Asset
2023-01-26,Fuel Expenses,Shell ,82.5,0.0,218881,NaN,Expense,cash,Current Asset
2023-01-26,Fuel Expenses,Cheap Gas Stop,110.4,0.0,218891,NaN,Expense,cash,Current Asset
2023-01-26,Fuel Expenses,Exxon,161.29,0.0,218901,NaN,Expense,cash,Current Asset
2023-01-26,Fuel Expenses,Maverick ,160.29,0.0,218911,NaN,Expense,cash,Current Asset
2023-01-27,Fuel Expenses,Chevron,42.04,0.0,218921,NaN,Expense,cash,Current Asset
2023-01-27,Fuel Expenses,Shell ,99.69,0.0,218931,NaN,Expense,cash,Current Asset
2023-01-27,Fuel Expenses,Cheap Gas Stop,87.59,0.0,218941,NaN,Expense,cash,Current Asset
2023-01-28,Fuel Expenses,Exxon,98.97,0.0,218951,NaN,Expense,cash,Current Asset
2023-01-28,Fuel Expenses,Maverick ,62.74,0.0,218961,NaN,Expense,cash,Current Asset
2023-01-29,Fuel Expenses,Chevron,93.04,0.0,218971,NaN,Expense,cash,Current Asset
2023-01-29,Fuel Expenses,Shell ,143.86,0.0,218981,NaN,Expense,cash,Current Asset
2023-01-29,Fuel Expenses,Cheap Gas Stop,150.27,0.0,218991,NaN,Expense,cash,Current Asset
2023-01-29,Fuel Expenses,Exxon,60.42,0.0,219001,NaN,Expense,cash,Current Asset
2023-01-29,Fuel Expenses,Maverick ,56.94,0.0,219011,NaN,Expense,cash,Current Asset
2023-01-30,Fuel Expenses,Chevron,66.67,0.0,219021,NaN,Expense,cash,Current Asset
2023-01-30,Fuel Expenses,Shell ,142.1,0.0,219031,NaN,Expense,cash,Current Asset
2023-01-30,Fuel Expenses,Cheap Gas Stop,47.55,0.0,219041,NaN,Expense,cash,Current Asset
2023-01-30,Fuel Expenses,Exxon,66.64,0.0,219051,NaN,Expense,cash,Current Asset
2023-01-30,Fuel Expenses,Maverick ,24.55,0.0,219061,NaN,Expense,cash,Current Asset
2023-01-31,Fuel Expenses,Chevron,114.91,0.0,219071,NaN,Expense,cash,Current Asset
2023-01-31,Fuel Expenses,Shell ,151.45,0.0,219081,NaN,Expense,cash,Current Asset
2023-01-31,Fuel Expenses,Cheap Gas Stop,138.25,0.0,219091,NaN,Expense,cash,Current Asset
2023-01-31,Fuel Expenses,Exxon,41.31,0.0,219101,NaN,Expense,cash,Current Asset
2023-01-31,Fuel Expenses,Maverick ,90.53,0.0,219111,NaN,Expense,cash,Current Asset
2023-01-31,Fuel Expenses,Chevron,101.76,0.0,219121,NaN,Expense,cash,Current Asset
2021-11-13,Waste Removal,Clark LLC,664.75,0.0,100171,"Robinson, Jones and Dyer",Expense,cash,Current Asset
2023-06-01,Fuel Expenses,Chevron,126.61,0.0,222451,NaN,Expense,cash,Current Asset
2023-03-15,"Accretion Expense
",City Capital,56.0,0.0,248791,NaN,Other Expense,Property Plant and Equipment,Fixed Asset
2023-04-15,"Accretion Expense
",City Capital,56.0,0.0,248801,NaN,Other Expense,Property Plant and Equipment,Fixed Asset
2023-01-31,Fuel Expenses,Shell ,123.31,0.0,219131,NaN,Expense,cash,Current Asset
2023-02-01,Fuel Expenses,Cheap Gas Stop,104.51,0.0,219141,NaN,Expense,cash,Current Asset
2023-02-01,Fuel Expenses,Exxon,57.11,0.0,219151,NaN,Expense,cash,Current Asset
2023-02-01,Fuel Expenses,Maverick ,53.29,0.0,219161,NaN,Expense,cash,Current Asset
2023-02-01,Fuel Expenses,Chevron,60.66,0.0,219171,NaN,Expense,cash,Current Asset
2023-02-01,Fuel Expenses,Shell ,39.77,0.0,219181,NaN,Expense,cash,Current Asset
2023-02-03,Fuel Expenses,Cheap Gas Stop,157.48,0.0,219191,NaN,Expense,cash,Current Asset
2023-02-04,Fuel Expenses,Exxon,63.38,0.0,219201,NaN,Expense,cash,Current Asset
2023-02-05,Fuel Expenses,Maverick ,145.45,0.0,219211,NaN,Expense,cash,Current Asset
2023-02-05,Fuel Expenses,Chevron,66.0,0.0,219221,NaN,Expense,cash,Current Asset
2023-02-05,Fuel Expenses,Shell ,149.96,0.0,219231,NaN,Expense,cash,Current Asset
2023-02-06,Fuel Expenses,Cheap Gas Stop,79.82,0.0,219241,NaN,Expense,cash,Current Asset
2023-02-07,Fuel Expenses,Exxon,111.77,0.0,219251,NaN,Expense,cash,Current Asset
2023-02-07,Fuel Expenses,Maverick ,65.38,0.0,219261,NaN,Expense,cash,Current Asset
2023-03-21,Fuel Expenses,Chevron,120.06,0.0,220461,NaN,Expense,cash,Current Asset
2023-02-07,Fuel Expenses,Chevron,59.8,0.0,219271,NaN,Expense,cash,Current Asset
2023-02-07,Fuel Expenses,Shell ,133.76,0.0,219281,NaN,Expense,cash,Current Asset
2023-02-07,Fuel Expenses,Cheap Gas Stop,125.25,0.0,219291,NaN,Expense,cash,Current Asset
2023-02-08,Fuel Expenses,Exxon,43.09,0.0,219301,NaN,Expense,cash,Current Asset
2023-02-08,Fuel Expenses,Maverick ,111.88,0.0,219311,NaN,Expense,cash,Current Asset
2023-02-09,Fuel Expenses,Chevron,71.89,0.0,219321,NaN,Expense,cash,Current Asset
2023-02-09,Fuel Expenses,Shell ,77.46,0.0,219331,NaN,Expense,cash,Current Asset
2023-02-09,Fuel Expenses,Cheap Gas Stop,63.3,0.0,219341,NaN,Expense,cash,Current Asset
2023-02-10,Fuel Expenses,Exxon,129.11,0.0,219351,NaN,Expense,cash,Current Asset
2023-02-10,Fuel Expenses,Maverick ,137.88,0.0,219361,NaN,Expense,cash,Current Asset
2023-02-11,Fuel Expenses,Shell ,90.77,0.0,219381,NaN,Expense,cash,Current Asset
2023-02-11,Fuel Expenses,Cheap Gas Stop,123.08,0.0,219391,NaN,Expense,cash,Current Asset
2023-02-11,Fuel Expenses,Exxon,105.9,0.0,219401,NaN,Expense,cash,Current Asset
2023-02-12,Fuel Expenses,Maverick ,109.27,0.0,219411,NaN,Expense,cash,Current Asset
2023-02-12,Fuel Expenses,Chevron,156.22,0.0,219421,NaN,Expense,cash,Current Asset
2023-02-12,Fuel Expenses,Shell ,117.88,0.0,219431,NaN,Expense,cash,Current Asset
2023-02-12,Fuel Expenses,Cheap Gas Stop,39.35,0.0,219441,NaN,Expense,cash,Current Asset
2023-02-12,Fuel Expenses,Exxon,23.46,0.0,219451,NaN,Expense,cash,Current Asset
2023-02-13,Fuel Expenses,Maverick ,135.61,0.0,219461,NaN,Expense,cash,Current Asset
2023-02-13,Fuel Expenses,Chevron,87.29,0.0,219471,NaN,Expense,cash,Current Asset
2023-02-13,Fuel Expenses,Shell ,157.49,0.0,219481,NaN,Expense,cash,Current Asset
2023-02-13,Fuel Expenses,Cheap Gas Stop,69.57,0.0,219491,NaN,Expense,cash,Current Asset
2023-02-13,Fuel Expenses,Exxon,157.42,0.0,219501,NaN,Expense,cash,Current Asset
2023-02-13,Fuel Expenses,Maverick ,51.55,0.0,219511,NaN,Expense,cash,Current Asset
2023-02-14,Fuel Expenses,Chevron,33.79,0.0,219521,NaN,Expense,cash,Current Asset
2023-02-14,Fuel Expenses,Shell ,113.07,0.0,219531,NaN,Expense,cash,Current Asset
2023-02-15,Fuel Expenses,Cheap Gas Stop,118.41,0.0,219541,NaN,Expense,cash,Current Asset
2023-02-15,Fuel Expenses,Exxon,64.99,0.0,219551,NaN,Expense,cash,Current Asset
2023-02-15,Fuel Expenses,Maverick ,83.89,0.0,219561,NaN,Expense,cash,Current Asset
2023-02-15,Fuel Expenses,Chevron,68.08,0.0,219571,NaN,Expense,cash,Current Asset
2023-02-15,Fuel Expenses,Shell ,88.37,0.0,219581,NaN,Expense,cash,Current Asset
2023-02-15,Fuel Expenses,Cheap Gas Stop,69.3,0.0,219591,NaN,Expense,cash,Current Asset
2023-02-16,Fuel Expenses,Maverick ,142.95,0.0,219611,NaN,Expense,cash,Current Asset
2023-02-17,Fuel Expenses,Chevron,161.29,0.0,219621,NaN,Expense,cash,Current Asset
2023-02-18,Fuel Expenses,Shell ,46.6,0.0,219631,NaN,Expense,cash,Current Asset
2023-02-18,Fuel Expenses,Cheap Gas Stop,92.67,0.0,219641,NaN,Expense,cash,Current Asset
2023-02-18,Fuel Expenses,Exxon,147.11,0.0,219651,NaN,Expense,cash,Current Asset
2023-02-18,Fuel Expenses,Maverick ,33.42,0.0,219661,NaN,Expense,cash,Current Asset
2023-02-19,Fuel Expenses,Chevron,152.11,0.0,219671,NaN,Expense,cash,Current Asset
2023-02-19,Fuel Expenses,Shell ,58.78,0.0,219681,NaN,Expense,cash,Current Asset
2023-02-19,Fuel Expenses,Cheap Gas Stop,40.89,0.0,219691,NaN,Expense,cash,Current Asset
2023-02-20,Fuel Expenses,Exxon,85.17,0.0,219701,NaN,Expense,cash,Current Asset
2023-02-20,Fuel Expenses,Maverick ,48.89,0.0,219711,NaN,Expense,cash,Current Asset
2023-02-21,Fuel Expenses,Chevron,151.76,0.0,219721,NaN,Expense,cash,Current Asset
2023-02-21,Fuel Expenses,Shell ,155.6,0.0,219731,NaN,Expense,cash,Current Asset
2023-02-22,Fuel Expenses,Cheap Gas Stop,46.66,0.0,219741,NaN,Expense,cash,Current Asset
2023-02-22,Fuel Expenses,Exxon,89.84,0.0,219751,NaN,Expense,cash,Current Asset
2023-02-22,Fuel Expenses,Maverick ,160.39,0.0,219761,NaN,Expense,cash,Current Asset
2023-02-23,Fuel Expenses,Chevron,80.65,0.0,219771,NaN,Expense,cash,Current Asset
2023-02-23,Fuel Expenses,Shell ,132.58,0.0,219781,NaN,Expense,cash,Current Asset
2023-02-23,Fuel Expenses,Cheap Gas Stop,156.15,0.0,219791,NaN,Expense,cash,Current Asset
2023-02-23,Fuel Expenses,Exxon,146.74,0.0,219801,NaN,Expense,cash,Current Asset
2023-02-23,Fuel Expenses,Maverick ,145.41,0.0,219811,NaN,Expense,cash,Current Asset
2023-02-23,Fuel Expenses,Chevron,38.23,0.0,219821,NaN,Expense,cash,Current Asset
2023-02-23,Fuel Expenses,Shell ,64.91,0.0,219831,NaN,Expense,cash,Current Asset
2023-02-23,Fuel Expenses,Cheap Gas Stop,142.8,0.0,219841,NaN,Expense,cash,Current Asset
2023-02-24,Fuel Expenses,Exxon,82.6,0.0,219851,NaN,Expense,cash,Current Asset
2023-02-24,Fuel Expenses,Maverick ,162.64,0.0,219861,NaN,Expense,cash,Current Asset
2023-02-24,Fuel Expenses,Chevron,139.17,0.0,219871,NaN,Expense,cash,Current Asset
2023-02-24,Fuel Expenses,Shell ,158.94,0.0,219881,NaN,Expense,cash,Current Asset
2023-02-25,Fuel Expenses,Cheap Gas Stop,62.96,0.0,219891,NaN,Expense,cash,Current Asset
2023-02-25,Fuel Expenses,Exxon,156.65,0.0,219901,NaN,Expense,cash,Current Asset
2023-02-25,Fuel Expenses,Maverick ,134.0,0.0,219911,NaN,Expense,cash,Current Asset
2023-02-27,Fuel Expenses,Shell ,114.55,0.0,219931,NaN,Expense,cash,Current Asset
2023-02-27,Fuel Expenses,Cheap Gas Stop,75.7,0.0,219941,NaN,Expense,cash,Current Asset
2023-02-27,Fuel Expenses,Exxon,32.26,0.0,219951,NaN,Expense,cash,Current Asset
2023-02-27,Fuel Expenses,Maverick ,111.74,0.0,219961,NaN,Expense,cash,Current Asset
2023-02-27,Fuel Expenses,Chevron,125.86,0.0,219971,NaN,Expense,cash,Current Asset
2023-02-28,Fuel Expenses,Shell ,86.87,0.0,219981,NaN,Expense,cash,Current Asset
